电视更新2025-3-11/23,#genre#
CCTV12,http://tvbox6.icu/tv/migu.php?id=cctv12$咪咕直播
CCTV13,http://tvbox6.icu/tv/migu.php?id=cctv13$咪咕直播
CCTV14,http://tvbox6.icu/tv/migu.php?id=cctv14$咪咕直播
CCTV15,http://tvbox6.icu/tv/migu.php?id=cctv15$咪咕直播
CCTV17,http://tvbox6.icu/tv/migu.php?id=cctv17$咪咕直播
CCTV发现之旅,http://tvbox6.icu/tv/migu.php?id=fxzl
CCTV老故事,http://tvbox6.icu/tv/migu.php?id=lgs
CCTV中学生,http://tvbox6.icu/tv/migu.php?id=zxs
CGTN,http://tvbox6.icu/tv/migu.php?id=cgtn
CGTN纪录,http://tvbox6.icu/tv/migu.php?id=cgtnjl
CCTV西班牙语,http://tvbox6.icu/tv/migu.php?id=cgtne
CCTV法语,http://tvbox6.icu/tv/migu.php?id=cgtnf
CCTV阿拉伯语,http://tvbox6.icu/tv/migu.php?id=cgtna
CCTV俄语,http://tvbox6.icu/tv/migu.php?id=cgtnr
东方卫视,http://tvbox6.icu/tv/migu.php?id=dfws
重庆卫视,http://tvbox6.icu/tv/migu.php?id=cqws
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws
辽宁卫视,http://tvbox6.icu/tv/migu.php?id=lnws
内蒙古卫视,http://tvbox6.icu/tv/migu.php?id=nmws
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws
甘肃卫视,http://tvbox6.icu/tv/migu.php?id=gsws
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws
陕西卫视,http://tvbox6.icu/tv/migu.php?id=sxws
山东卫视,http://tvbox6.icu/tv/migu.php?id=sdws
河南卫视,http://tvbox6.icu/tv/migu.php?id=hnws
湖北卫视,http://tvbox6.icu/tv/migu.php?id=hubws
湖南卫视,http://tvbox6.icu/tv/migu.php?id=hunws
江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws
东南卫视x,http://tvbox6.icu/tv/migu.php?id=dnws
海峡卫视,http://tvbox6.icu/tv/migu.php?id=hxws
广东卫视,http://tvbox6.icu/tv/migu.php?id=gdws
大湾区卫视,http://tvbox6.icu/tv/migu.php?id=dwqws
广西卫视,http://tvbox6.icu/tv/migu.php?id=gxws
云南卫视,http://tvbox6.icu/tv/migu.php?id=ynws
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws
新疆卫视,http://tvbox6.icu/tv/migu.php?id=xjws
西藏卫视,http://tvbox6.icu/tv/migu.php?id=xzws
海南卫视,http://tvbox6.icu/tv/migu.php?id=hinws
四海钓鱼,http://tvbox6.icu/tv/migu.php?id=shdy
CHC动作电影,http://tvbox6.icu/tv/migu.php?id=chcdzdy
CHC家庭影院,http://tvbox6.icu/tv/migu.php?id=chcjtdy
东方影视,http://tvbox6.icu/tv/migu.php?id=dfys
上海新闻综合,http://tvbox6.icu/tv/migu.php?id=shxwzh
上海第一财经,http://tvbox6.icu/tv/migu.php?id=dycj
上视纪实人文,http://tvbox6.icu/tv/migu.php?id=shjsrw
上海外语,http://tvbox6.icu/tv/migu.php?id=shics
法治天地,http://tvbox6.icu/tv/migu.php?id=fztd
劲爆体育,http://tvbox6.icu/tv/migu.php?id=jbty
魅力足球,http://tvbox6.icu/tv/migu.php?id=mlzq
乐游,http://tvbox6.icu/tv/migu.php?id=ly
欢笑剧场,http://tvbox6.icu/tv/migu.php?id=hxjc
七彩戏剧,http://tvbox6.icu/tv/migu.php?id=qcxj
游戏风云,http://tvbox6.icu/tv/migu.php?id=yxfy
临洮电视台,http://tvbox6.icu/tv/migu.php?id=lttv
江苏城市,http://tvbox6.icu/tv/migu.php?id=jscs
江苏综艺,http://tvbox6.icu/tv/migu.php?id=jszy
江苏影视,http://tvbox6.icu/tv/migu.php?id=jsys
江苏公共新闻,http://tvbox6.icu/tv/migu.php?id=jsggxw
江苏国际,http://tvbox6.icu/tv/migu.php?id=jsgj
江苏教育,http://tvbox6.icu/tv/migu.php?id=jsjy
江苏体育休闲,http://tvbox6.icu/tv/migu.php?id=jstyxx
优漫卡通,http://tvbox6.icu/tv/migu.php?id=ymkt
南京新闻综合,http://tvbox6.icu/tv/migu.php?id=njxwzh
南京教科,http://tvbox6.icu/tv/migu.php?id=njkj
南京十八,http://tvbox6.icu/tv/migu.php?id=njsb
淮安新闻综合,http://tvbox6.icu/tv/migu.php?id=haxwzh
连云港新闻综合,http://tvbox6.icu/tv/migu.php?id=lygxwzh
苏州新闻综合,http://tvbox6.icu/tv/migu.php?id=szxwzh
泰州新闻综合,http://tvbox6.icu/tv/migu.php?id=tzxwzh
宿迁新闻综合,http://tvbox6.icu/tv/migu.php?id=sqxwzh
徐州新闻综合,http://tvbox6.icu/tv/migu.php?id=xzxwzh
广东影视,http://tvbox6.icu/tv/migu.php?id=gdys
高清大片,http://tvbox6.icu/tv/migu.php?id=gqdp
经典深圳旁边电影,http://tvbox6.icu/tv/migu.php?id=jdxgdy
军事迷必看大片,http://tvbox6.icu/tv/migu.php?id=jsdp
历届春晚回顾,http://tvbox6.icu/tv/migu.php?id=ljcwhg
咪咕24小时体育台,http://tvbox6.icu/tv/migu.php?id=mg24hty
玫瑰轮播台,http://tvbox6.icu/tv/migu.php?id=mglbt
欧洲足球风云,http://tvbox6.icu/tv/migu.php?id=ozzqfy
全民乒乓,http://tvbox6.icu/tv/migu.php?id=qmpp
热剧联播,http://tvbox6.icu/tv/migu.php?id=rjlb
赛事最经典,http://tvbox6.icu/tv/migu.php?id=sszjd
体坛名栏汇,http://tvbox6.icu/tv/migu.php?id=ttmlh
新片放映厅,http://tvbox6.icu/tv/migu.php?id=xpfyt
熊猫1,http://tvbox6.icu/tv/migu.php?id=xm1
熊猫2,http://tvbox6.icu/tv/migu.php?id=xm2
熊猫3,http://tvbox6.icu/tv/migu.php?id=xm3
熊猫4,http://tvbox6.icu/tv/migu.php?id=xm4
熊猫5,http://tvbox6.icu/tv/migu.php?id=xm5
熊猫6,http://tvbox6.icu/tv/migu.php?id=xm6
熊猫7,http://tvbox6.icu/tv/migu.php?id=xm7
熊猫8,http://tvbox6.icu/tv/migu.php?id=xm8

💝教育网络,#genre#
CCTV-1高清,http://211.67.191.23/hls/cctv1hd/index.m3u8
CCTV-2高清,http://211.67.191.23/hls/cctv2hd/index.m3u8
CCTV-3高清,http://211.67.191.23/hls/cctv3hd/index.m3u8
CCTV-4高清,http://211.67.191.23/hls/cctv4hd/index.m3u8
CCTV-5高清,http://211.67.191.23/hls/cctv5hd/index.m3u8
CCTV-5+高清,http://211.67.191.23/hls/cctv5phd/index.m3u8
CCTV-6高清,http://211.67.191.23/hls/cctv6hd/index.m3u8
CCTV-7高清,http://211.67.191.23/hls/cctv7hd/index.m3u8
CCTV-8高清,http://211.67.191.23/hls/cctv8hd/index.m3u8
CCTV-10高清,http://211.67.191.23/hls/cctv10hd/index.m3u8
CCTV-12高清,http://211.67.191.23/hls/cctv12hd/index.m3u8
CCTV-14高清,http://211.67.191.23/hls/cctv14hd/index.m3u8
CGTN高清,http://211.67.191.23/hls/cgtnhd/index.m3u8
北京卫视高清,http://211.67.191.23/hls/btv1hd/index.m3u8
北京文艺高清,http://211.67.191.23/hls/btv2hd/index.m3u8
北京纪实高清,http://211.67.191.23/hls/btv11hd/index.m3u8
北京影视高清,http://211.67.191.23/hls/btv4hd/index.m3u8
北京新闻高清,http://211.67.191.23/hls/btv9hd/index.m3u8
湖南卫视高清,http://211.67.191.23/hls/hunanhd/index.m3u8
浙江卫视高清,http://211.67.191.23/hls/zjhd/index.m3u8
江苏卫视高清,http://211.67.191.23/hls/jshd/index.m3u8
东方卫视高清,http://211.67.191.23/hls/dfhd/index.m3u8
安徽卫视高清,http://211.67.191.23/hls/ahhd/index.m3u8
黑龙江卫视高清,http://211.67.191.23/hls/hljhd/index.m3u8
辽宁卫视高清,http://211.67.191.23/hls/lnhd/index.m3u8
深圳卫视高清,http://211.67.191.23/hls/szhd/index.m3u8
湖北卫视高清,http://211.67.191.23/hls/hbhd/index.m3u8
山东卫视高清,http://211.67.191.23/hls/sdhd/index.m3u8
重庆卫视高清,http://211.67.191.23/hls/cqhd/index.m3u8
福建东南卫视高清,http://211.67.191.23/hls/dnhd/index.m3u8
四川卫视高清,http://211.67.191.23/hls/schd/index.m3u8
江西卫视高清,http://211.67.191.23/hls/jxhd/index.m3u8
凤凰卫视中文,http://211.67.191.23/hls/fhzw/index.m3u8
凤凰卫视资讯,http://211.67.191.23/hls/fhzx/index.m3u8
凤凰卫视电影,http://211.67.191.23/hls/fhdy/index.m3u8
Discovery,http://211.67.191.23/hls/discovery/index.m3u8
国家地理,http://211.67.191.23/hls/natlgeo/index.m3u8
Channel V,http://211.67.191.23/hls/channelv/index.m3u8
星空卫视,http://211.67.191.23/hls/startv/index.m3u8
Star Sports,http://211.67.191.23/hls/starsports/index.m3u8
河北卫视,http://211.67.191.23/hls/hebtv/index.m3u8
西藏卫视,http://211.67.191.23/hls/xztv/index.m3u8
内蒙古卫视,http://211.67.191.23/hls/nmtv/index.m3u8
青海卫视,http://211.67.191.23/hls/qhtv/index.m3u8
山西卫视,http://211.67.191.23/hls/sxrtv/index.m3u8
厦门卫视,http://211.67.191.23/hls/xmtv/index.m3u8
新疆卫视,http://211.67.191.23/hls/xjtv/index.m3u8
云南卫视,http://211.67.191.23/hls/yntv/index.m3u8
宁夏卫视,http://211.67.191.23/hls/nxtv/index.m3u8
甘肃卫视,http://211.67.191.23/hls/gstv/index.m3u8
兵团卫视,http://211.67.191.23/hls/bttv/index.m3u8
延边卫视,http://211.67.191.23/hls/ybtv/index.m3u8
CHC家庭影院,http://211.67.191.23/hls/chctv/index.m3u8
CHC动作电影,http://211.67.191.23/hls/chcatv/index.m3u8
金鹰卡通,http://211.67.191.23/hls/jykttv/index.m3u8
中国教育电视台1,http://211.67.191.23/hls/cetv1/index.m3u8
中国教育电视台3,http://211.67.191.23/hls/cetv3/index.m3u8
中国教育电视台4,http://211.67.191.23/hls/cetv4/index.m3u8
山东教育电视台,http://211.67.191.23/hls/sdetv/index.m3u8

💝电信联通,#genre#
CCTV1,http://171.15.18.199:8180/TV00000000000000000001@HHZT
CCTV2,http://171.15.18.199:8180/TV00000000000000000002@HHZT
CCTV3,http://171.15.18.199:8180/TV00000000000000000003@HHZT
CCTV4,http://171.15.18.199:8180/TV00000000000000000004@HHZT
CCTV5,http://171.15.18.199:8180/TV00000000000000000005@HHZT
CCTV6,http://171.15.18.199:8180/TV00000000000000000006@HHZT
CCTV7,http://171.15.18.199:8180/TV00000000000000000007@HHZT
CCTV8,http://171.15.18.199:8180/TV00000000000000000008@HHZT
CCTV9,http://171.15.18.199:8180/TV00000000000000000009@HHZT
CCTV10,http://171.15.18.199:8180/TV00000000000000000010@HHZT
CCTV11,http://171.15.18.199:8180/TV00000000000000000011@HHZT
CCTV12,http://171.15.18.199:8180/TV00000000000000000012@HHZT
CCTV13,http://171.15.18.199:8180/TV00000000000000000013@HHZT
CCTV14,http://171.15.18.199:8180/TV00000000000000000014@HHZT
CCTV15,http://171.15.18.199:8180/TV00000000000000000015@HHZT
CCTV17,http://171.15.18.199:8180/TV00000000000000000017@HHZT
湖南卫视,http://171.15.18.199:8180/TV00000000000000000018@HHZT
浙江卫视,http://171.15.18.199:8180/TV00000000000000000020@HHZT
东方卫视,http://171.15.18.199:8180/TV00000000000000000021@HHZT
天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT
山东卫视,http://171.15.18.199:8180/TV00000000000000000024@HHZT
湖北卫视,http://171.15.18.199:8180/TV00000000000000000025@HHZT
深圳卫视,http://171.15.18.199:8180/TV00000000000000000026@HHZT
重庆卫视,http://171.15.18.199:8180/TV00000000000000000030@HHZT
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT
东南卫视,http://171.15.18.199:8180/TV00000000000000000033@HHZT
云南卫视,http://171.15.18.199:8180/TV00000000000000000034@HHZT
河北卫视,http://171.15.18.199:8180/TV00000000000000000035@HHZT
吉林卫视,http://171.15.18.199:8180/TV00000000000000000036@HHZT
江西卫视,http://171.15.18.199:8180/TV00000000000000000037@HHZT
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
四川卫视,http://171.15.18.199:8180/TV00000000000000000040@HHZT
河南卫视,http://171.15.18.199:8180/TV00000000000000000016@HHZT
黑龙江卫视,http://171.15.18.199:8180/TV00000000000000000027@HHZT
海南卫视,http://171.15.18.199:8180/TV00000000000000000028@HHZT

CCTV1,http://opp.jutonet.net:8180/TV00000000000000000001@HHZT
CCTV2,http://opp.jutonet.net:8180/TV00000000000000000002@HHZT
CCTV3,http://opp.jutonet.net:8180/TV00000000000000000003@HHZT
CCTV4,http://opp.jutonet.net:8180/TV00000000000000000004@HHZT
CCTV5,http://opp.jutonet.net:8180/TV00000000000000000005@HHZT
CCTV6,http://opp.jutonet.net:8180/TV00000000000000000006@HHZT
CCTV7,http://opp.jutonet.net:8180/TV00000000000000000007@HHZT
CCTV8,http://opp.jutonet.net:8180/TV00000000000000000008@HHZT
CCTV9,http://opp.jutonet.net:8180/TV00000000000000000009@HHZT
CCTV10,http://opp.jutonet.net:8180/TV00000000000000000010@HHZT
CCTV11,http://opp.jutonet.net:8180/TV00000000000000000011@HHZT
CCTV12,http://opp.jutonet.net:8180/TV00000000000000000012@HHZT
CCTV13,http://opp.jutonet.net:8180/TV00000000000000000013@HHZT
CCTV14,http://opp.jutonet.net:8180/TV00000000000000000014@HHZT
CCTV15,http://opp.jutonet.net:8180/TV00000000000000000015@HHZT
CCTV17,http://opp.jutonet.net:8180/TV00000000000000000017@HHZT
湖南卫视,http://opp.jutonet.net:8180/TV00000000000000000018@HHZT
浙江卫视,http://opp.jutonet.net:8180/TV00000000000000000020@HHZT
东方卫视,http://opp.jutonet.net:8180/TV00000000000000000021@HHZT
天津卫视,http://opp.jutonet.net:8180/TV00000000000000000022@HHZT
山东卫视,http://opp.jutonet.net:8180/TV00000000000000000024@HHZT
湖北卫视,http://opp.jutonet.net:8180/TV00000000000000000025@HHZT
深圳卫视,http://opp.jutonet.net:8180/TV00000000000000000026@HHZT
重庆卫视,http://opp.jutonet.net:8180/TV00000000000000000030@HHZT
广东卫视,http://opp.jutonet.net:8180/TV00000000000000000031@HHZT
广西卫视,http://opp.jutonet.net:8180/TV00000000000000000032@HHZT
东南卫视,http://opp.jutonet.net:8180/TV00000000000000000033@HHZT
云南卫视,http://opp.jutonet.net:8180/TV00000000000000000034@HHZT
河北卫视,http://opp.jutonet.net:8180/TV00000000000000000035@HHZT
吉林卫视,http://opp.jutonet.net:8180/TV00000000000000000036@HHZT
江西卫视,http://opp.jutonet.net:8180/TV00000000000000000037@HHZT
山西卫视,http://opp.jutonet.net:8180/TV00000000000000000038@HHZT
陕西卫视,http://opp.jutonet.net:8180/TV00000000000000000039@HHZT
四川卫视,http://opp.jutonet.net:8180/TV00000000000000000040@HHZT
河南卫视,http://opp.jutonet.net:8180/TV00000000000000000016@HHZT
黑龙江卫视,http://opp.jutonet.net:8180/TV00000000000000000027@HHZT
海南卫视,http://opp.jutonet.net:8180/TV00000000000000000028@HHZT

💝电信专区,#genre#
CCTV1-综合,http://60.172.130.146:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://60.172.130.146:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://60.172.130.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://60.172.130.146:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://60.172.130.146:352/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://60.172.130.146:352/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://60.172.130.146:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://60.172.130.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://60.172.130.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://60.172.130.146:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://60.172.130.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://60.172.130.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://60.172.130.146:352/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://60.172.130.146:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://60.172.130.146:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://60.172.130.146:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://60.172.130.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.172.130.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://60.172.130.146:352/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://60.172.130.146:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.172.130.146:352/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://60.172.130.146:352/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://60.172.130.146:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://60.172.130.146:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://60.172.130.146:352/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://60.172.130.146:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.172.130.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://60.172.130.146:352/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.172.130.146:352/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://60.172.130.146:352/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://60.172.130.146:352/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://60.172.130.146:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://60.172.130.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://60.172.130.146:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.172.130.146:352/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://60.172.130.146:352/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://60.172.130.146:352/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://60.172.130.146:352/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://60.172.130.146:352/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽经视,http://60.172.130.146:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
安徽影视,http://60.172.130.146:352/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
安徽公共,http://60.172.130.146:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
安徽综艺,http://60.172.130.146:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
合肥新闻,http://60.172.130.146:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://60.172.130.146:352/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://60.172.130.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://60.172.130.146:352/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷卡通,http://60.172.130.146:352/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://60.172.130.146:352/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://60.172.130.146:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://36.25.232.33:8888/udp/233.50.201.118:5140
CCTV2,http://36.25.232.33:8888/udp/233.50.201.119:5140
CCTV3,http://36.25.232.33:8888/udp/233.50.201.196:5140
CCTV4,http://36.25.232.33:8888/udp/233.50.201.4:5140
CCTV5,http://36.25.232.33:8888/udp/233.50.201.197:5140
CCTV5+,http://36.25.232.33:8888/udp/233.50.201.220:5140
CCTV6,http://36.25.232.33:8888/udp/233.50.201.198:5140
CCTV7,http://36.25.232.33:8888/udp/233.50.201.120:5140
CCTV8,http://36.25.232.33:8888/udp/233.50.201.199:5140
CCTV9,http://36.25.232.33:8888/udp/233.50.201.121:5140
CCTV10,http://36.25.232.33:8888/udp/233.50.201.122:5140
CCTV11,http://36.25.232.33:8888/udp/233.50.201.11:5140
CCTV12,http://36.25.232.33:8888/udp/233.50.201.123:5140
CCTV13,http://36.25.232.33:8888/udp/233.50.201.246:5140
CCTV14,http://36.25.232.33:8888/udp/233.50.201.124:5140
CCTV15,http://36.25.232.33:8888/udp/233.50.201.15:5140
CCTV16 4k,http://36.25.232.33:8888/udp/233.50.201.63:5140
CCTV16,http://36.25.232.33:8888/udp/233.50.201.192:5140
CCTV17,http://36.25.232.33:8888/udp/233.50.201.35:5140
浙江卫视,http://36.25.232.33:8888/udp/233.50.201.100:5140
深圳卫视,http://36.25.232.33:8888/udp/233.50.201.101:5140
广东卫视,http://36.25.232.33:8888/udp/233.50.201.102:5140
湖南卫视,http://36.25.232.33:8888/udp/233.50.201.103:5140
天津卫视,http://36.25.232.33:8888/udp/233.50.201.104:5140
山东卫视,http://36.25.232.33:8888/udp/233.50.201.105:5140
江苏卫视,http://36.25.232.33:8888/udp/233.50.201.106:5140
北京卫视,http://36.25.232.33:8888/udp/233.50.201.107:5140
四川卫视,http://36.25.232.33:8888/udp/233.50.201.139:5140
河北卫视,http://36.25.232.33:8888/udp/233.50.201.140:5140
辽宁卫视,http://36.25.232.33:8888/udp/233.50.201.141:5140
贵州卫视,http://36.25.232.33:8888/udp/233.50.201.142:5140
重庆卫视,http://36.25.232.33:8888/udp/233.50.201.143:5140
河南卫视,http://36.25.232.33:8888/udp/233.50.201.144:5140
江西卫视,http://36.25.232.33:8888/udp/233.50.201.145:5140
东南卫视,http://36.25.232.33:8888/udp/233.50.201.146:5140
安徽卫视,http://36.25.232.33:8888/udp/233.50.201.113:5140
湖北卫视,http://36.25.232.33:8888/udp/233.50.201.114:5140
黑龙江卫视,http://36.25.232.33:8888/udp/233.50.201.115:5140
东方卫视,http://36.25.232.33:8888/udp/233.50.201.125:5140
内蒙古卫视,http://36.25.232.33:8888/udp/233.50.201.148:5140
甘肃卫视,http://36.25.232.33:8888/udp/233.50.201.149:5140
海南卫视,http://36.25.232.33:8888/udp/233.50.201.55:5140
青海卫视,http://36.25.232.33:8888/udp/233.50.201.65:5140
西藏卫视,http://36.25.232.33:8888/udp/233.50.201.70:5140
陕西卫视,http://36.25.232.33:8888/udp/233.50.201.59:5140
兵团卫视,http://36.25.232.33:8888/udp/233.50.201.72:5140
山西卫视,http://36.25.232.33:8888/udp/233.50.201.51:5140
宁夏卫视,http://36.25.232.33:8888/udp/233.50.201.57:5140
广西卫视,http://36.25.232.33:8888/udp/233.50.201.49:5140
云南卫视,http://36.25.232.33:8888/udp/233.50.201.46:5140
吉林卫视,http://36.25.232.33:8888/udp/233.50.201.48:5140
中国教育一套,http://36.25.232.33:8888/udp/233.50.201.75:5140
中国教育四套,http://36.25.232.33:8888/udp/233.50.201.172:5140
凤凰卫视中文,http://36.25.232.33:8888/udp/233.50.200.191:5140
凤凰卫视资讯,http://36.25.232.33:8888/udp/233.50.200.192:5140
CGTN,http://36.25.232.33:8888/udp/233.50.201.126:5140
CGTN-西班牙语,http://36.25.232.33:8888/udp/233.50.201.36:5140
CGTN-法语,http://36.25.232.33:8888/udp/233.50.201.37:5140
CGTN-阿拉伯语,http://36.25.232.33:8888/udp/233.50.201.38:5140
CGTN-俄语,http://36.25.232.33:8888/udp/233.50.201.39:5140
钱江频道,http://36.25.232.33:8888/udp/233.50.201.132:5140
浙江经济生活,http://36.25.232.33:8888/udp/233.50.201.133:5140
